imdb_title_id,title,year,genre,country,language,director,description,avg_vote,votes
tt0051642,Konna yofuke ni banana kayo: Kanashiki jitsuwa,2018,Comedy,Japan,Japanese,Tetsu Maeda,"A man is immobile and incapacitated, but has professional and nonprofessional volunteers serve and help him. Though, he takes full advantage of the situation and uses and abuses the volunteer crew.",6.3,143
tt0051649,Si yo fuera rico,2019,Comedy,Spain,Spanish,Álvaro Fernández Armero,"A man which wife is filing to divorce him wins 25 million EUR in the lotto, hiding her to prevent sharing the half of the prize.",4.9,644
tt0051667,Rebelión de los Godínez,2020,Comedy,Mexico,Spanish,Carlos Morett,"Omar Buendía, a super smart guy, who came out with the best average in school and is expected to do great things in life.",3.9,327
tt0051673,Narziss und Goldmund,2020,Drama,Germany,German,Stefan Ruzowitzky,Goldmund is to study in the monastery Mariabronn. His father sent him there. There he meets a religious monk named Narcissus. He has subjected himself to a strict life and lives completely ascetically.,6.2,166
tt0051679,Harpiks,2019,Thriller,Denmark,Danish,Daniel Borgman,The dangerous paranoia lurking beneath the seemingly idyllic existence of a family of hermits living on a remote island begins to come to the fore when their daughter starts to question her parents' worldview.,5.3,153
tt0051686,Boku wa Iesu-sama ga kirai,2018,Drama,Japan,Japanese,Hiroshi Okuyama,"When Yura's family moves from Tokyo to the countryside, he enters a Christian school, a religion he knows nothing about. Yura struggles to understand the school structure and student behavior when a miniature Jesus enters his life.",6.3,169
tt0051688,No manches Frida 2,2019,Comedy,USA,Spanish,Nacho G. Velilla,Zequi tries to regain Lucy's love by bringing the school's team to victory.,4,777
tt0051690,Vremennye trudnosti,2018,Drama,Russia,Russian,Mikhail Raskhodnikov,Sasha Korolev has a congenital disorder. The boy's father has chosen what seemed to him the only correct way to put the son on his feet: to treat him like a healthy person.,3.1,471
tt0051691,Mr. Majnu,2019,Romance,India,Telugu,Venky Atluri,A charming playboy who has never had a serious relationship finds himself in a spot of bother when he finally meets the right girl. Will they end up together? Or will his fear of commitment affect their relationship?,6,815
tt0051695,The Legend of 5 Mile Cave,2019,Western,USA,English,Brent Christy,A mysterious drifter bonds with a boy with tales of the West. Past and present collide when a lawman appears seeking long-lost gold.,5.8,484
tt0051697,The Dragon Unleashed,2018,Action,USA,English,Rene Perez,"A martial artist, trained by the military to become an assassin, begins to question himself after killing someone who didn't deserve to die. He now must face not only his demons, but his ...",3.1,217
tt0051707,Il patrigno malvagio,2019,Thriller,USA,English,Stacia Crawford,"Ashley is thrilled when her widowed mother Tracy falls for and quickly marries Jared, a charming and successful entrepreneur. That is until Jared begins to push Ashley out of their new life...",5.1,183
tt0051721,Prazdnik,2019,Comedy,Russia,Russian,Aleksey Krasovskiy,"Besieged Leningrad. In the suburban house of the Resurrection, living ""in a special position,"" six people and a chicken that no one can cook is gathered. Previously, the cook was engaged in...",6,439
tt0051731,Bocadillo,2018,Comedy,Spain,Spanish,Ismael Prego,"Ismael is a vegetarian who goes into a bar looking for a vegetarian sandwich. But, the waiter misunderstands him wich leads into an endless cycle.",1.3,454
tt0051732,White on White,2019,Drama,"Spain, Chile, France, Germany","Spanish, English",Théo Court,A wedding photographer becomes overly intrigued by a young bride-to-be.,6.2,235
tt0051739,L'uomo che comprò la luna,2018,Comedy,"Italy, Albania, Argentina","Italian, Sardinian",Paolo Zucca,A Sardinian fisherman has promised the moon to the woman he loves. And Sardinian men always keep their promises.,6.5,347
tt0051742,Good Sam,2019,Comedy,USA,English,Kate Melville,"When a mysterious good samaritan leaves $100,000 cash on seemingly random doorsteps, New York City news reporter Kate Bradley sets out to discover the true identity and motive of ""Good Sam.""",5.6,2257
tt0051753,MS Slavic 7,2019,Drama,Canada,English,"Sofia Bohdanowicz, Deragh Campbell",A young woman discovers letters in a Harvard archive that her great-grandmother wrote to a fellow Polish poet.,5.3,268
tt0051755,Fall Girls,2019,Comedy,USA,English,Chris Stokes,"Paige Davis has just gotten promoted to President of Sales at her job. After a night of partying, Paige and her girlfriends hilariously wakes up to a dead boss.",3.9,181
tt0051762,"Ya, Ty, Vin, Vona",2018,Comedy,Ukraine,Russian,"David Dodson, Vladimir Zelenskiy","A married couple decides to divorce, but things don't quite go the way they planned.",5.2,312
tt0051768,Bonus,2020,Drama,India,Marathi,Saurabh Bhave,"Aditya is a privileged young man who helps run his family business as an economics graduate. He is against giving a bonus to employees due to the reduction in profit margin. However, his ...",7.7,227
tt0051771,Otac,2020,Drama,"Serbia, France, Germany, Slovenia, Croatia, Bosnia and Herzegovina",Serbian,Srdan Golubovic,"A small town in Serbia. Nikola, day laborer and father of two, is ordered to give up his children to social services after poverty and hunger drive his wife to commit a desperate act. Until...",7.1,505
tt0051778,LKG,2019,Comedy,India,Tamil,Prabhu,A small-time politician dreams of becoming Chief Minister.,6.9,995
tt0051791,Tutta un'altra vita,2019,Comedy,Italy,Italian,Alessandro Pondi,"Gianni is a taxi driver dissatisfied with his life, who one day by chance has the opportunity to take possession of the villa and the life of a billionaire on vacation.",4.8,196
tt0051801,Ku zak,2018,Horror,Hong Kong,Cantonese,"Ho Pong Mak, Derrick Tao",A mother and her son are disturbed by a the presence of a stranger as they await for the return of the father from work.,4.6,153
tt0051827,National Theatre Live: King Lear,2018,Drama,UK,English,Jonathan Munby,"Two aging fathers - one a King, one his courtier - reject the children who truly love them. Their blindness unleashes a tornado of pitiless ambition and treachery, and their worlds crumble....",8.6,227
tt0051838,Asli Gibidir,2019,Comedy,Turkey,Turkish,Ali Yorgancioglu,"Asli is a well-meaning, pure and dreaming girl who wants to be an actress since childhood. She follows her dreams and wins the acting section of a private conservatory. Her family opposes ...",4.4,946
tt0051846,Easy Land,2019,Drama,Canada,"English, Serbian",Sanja Zivkovic,"Follows a Serbian refugees mother and daughter, as they struggle to navigate the many obstacles facing newcomers to Canada.",6,187
tt0051849,Los lobos,2019,Drama,"Mexico, USA","Spanish, English, Cantonese",Samuel Kishi,Two children emigrate to the US with their mother. Their days pass in a tiny flat waiting for her to come back as they hold on to the hope of visiting Disneyworld.,6.7,241
tt0051851,An American Pickle,2020,Comedy,USA,"English, Hebrew",Brandon Trost,An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern-day Brooklyn.,5.8,9886
tt0051856,"Pup-o, ma!",2018,Comedy,Romania,Romanian,Camelia Popa,In the village Rachitele the legend says if you kiss a girl on the Wool Day she will be your wife. Three shepherds are willing to do anything possible in order to kiss somebody.,6.3,473
tt0051863,Water,2019,Horror,USA,English,Phillip Penza,"New horror movie ""Water"" is an original Phillip Penza creation. Its unexpected twists and turns give a whole new outlook on swimming and bathing. In a rage of jealousy, Miss Leanne takes ...",1.8,137
tt0051878,Cosa resta della mia rivoluzione,2018,Comedy,France,French,Judith Davis,"Angela was 8 years old when the first McDonald's opened in East Berlin - Since then, she has been fighting against the curse of her generation: to be born ""too late"" at a time of global ...",6.1,195
tt0051879,Rocks,2019,Drama,UK,English,Sarah Gavron,A teenage girl who suddenly finds herself struggling to take care of herself and her younger brother.,7.1,182
tt0051881,Perdida,2019,Drama,Mexico,Spanish,Jorge Michel Grau,"Remake of the Colombian movie ""The Hidden Face"" - Shattered by the unexpected news of their irreversible break-up, an aspiring orchestra conductor is puzzled by his girlfriend's mysterious ...",7.2,298
tt0051894,Perfect 10,2019,Drama,UK,English,Eva Riley,An aspiring teen gymnast's world is turned upside down with the arrival of the half-brother she never knew she had.,6,181
tt0051933,I migliori anni della nostra vita,2019,Drama,France,"French, Italian",Claude Lelouch,An old man is having memories of a former lover who is still alive. Images of their affair showing them young combine with dreams and poetry,6.6,550
tt0051942,Izbrisana,2018,Drama,"Slovenia, Croatia, Serbia",Slovenian,"Miha Mazzini, Dusan Joksimovic",Ana gives birth at the local hospital and everything goes well. There is only a small problem with the paperwork - her file is not on the computer. A temporary loss of data seems to be ...,6.9,215
tt0051951,Aickarakkonathe Bhishaguaranmaar,2018,Drama,India,Malayalam,Biju Majeed,"Sukumaran Vaidyar and his family, who run a charitable ayurvedic resort named Ayur Home. Despite the presence of a multi-specialty hospital in the area, the villagers of Aickarakkonam believe in the efficacy of Ayur Home.",7.8,234
tt0051963,The Criminal Man,2019,Thriller,"Georgia, Russia",Georgian,Dmitry Mamuliya,"An uneventful life of Giorgi Meskhi, a 28-year-old deputy-chief engineer from an industrial town, turns upside down when he accidentally witnesses a murder of the famous goalkeeper. He ...",5.5,100
tt0051964,Akik maradtak,2019,Drama,Hungary,Hungarian,Barnabás Tóth,"A lyrical story of the healing power of love in the midst of national conflict, loss and trauma, Those Who Remained reveals the healing process of Holocaust survivors through the eyes of a young girl in post-World War II Hungary.",7.2,780
tt0051980,Bi bei shang geng bei shang de gu shi,2018,Romance,Taiwan,Mandarin,Gavin Lin,"A terminally ill man sets up his best friend, whom he has loved since high school, so that she will not be lonely after he passes away.",6.1,833
tt0051983,Womit haben wir das verdient?,2018,Comedy,Austria,"German, Arabic",Eva Spreitzhofer,Wanda's world has been turned upside down when her teenage daughter Nina suddenly turns up in a hijab. Nina has secretly converted to Islam.,5.4,372
tt0051986,Kuang tu,2018,Action,Taiwan,Mandarin,Tzu-Hsuan Hung,"With a single mistake, Rui, a former star basketball player, loses his job and has nothing to do. Collecting parking fees on the street, he's snooping around a dark world. He knows it is ...",6.7,212
tt0051989,Nathicharami,2018,Drama,India,Kannada,Mansore,Nathicharami is about Gowri whose life is perplexed between her physical desires and emotional beliefs. The film narrates the struggles of the protagonist in a society that believes ...,7.1,185
tt0052006,A casa con l'assassino,2019,Thriller,USA,English,Kaila York,"Nicole Turner has seen better times. Having just survived a health scare and painful breakup with her boyfriend Kyle, she is now facing eviction. When she finds a room for rent with former ...",4.4,367
tt0052016,Cin Tepesi,2018,Horror,Turkey,Turkish,"Furkan Düzen, Fatih Hasanoglu",This movie is consist of real records of Fatih Hasanoglu and Furkan Düzen's one of their paranormal journeys in a Turkish village with support of a professional team without any visual effects.,3.7,142
tt0052017,"Rona, Madar-e Azim",2018,Drama,"Afghanistan, Iran","Persian, Dari",Jamshid Mahmoudi,"Azim, an afghan refugee, who works at the municipality at night, lives in Tehran along with his family. Being the head of entire family and as the eldest brother, he arranges for his ...",6.5,217
